oeblbio,oeblid
http://www.wikidata.org/entity/Q56235577,P/Pierling_Jakob_1784_1870
http://www.wikidata.org/entity/Q56240596,P/Pichler_Anton-Andreas_1770_1823
http://www.wikidata.org/entity/Q56304857,C/Cless-Bernert_Gertrud_1915_1998
http://www.wikidata.org/entity/Q56584084,L/Lochis_Guglielmo_1789_1859
http://www.wikidata.org/entity/Q56894676,D/Dorner_Peter_1857_1931
http://www.wikidata.org/entity/Q57907471,S_43/Suppan_Joachim_1794_1864
http://www.wikidata.org/entity/Q57907471,S/Suppan_Joachim_1794_1864
http://www.wikidata.org/entity/Q58051070,P/Paulmichl_Karl_1873_1933
http://www.wikidata.org/entity/Q58315147,S/Smutny_Franz_1867_1932
http://www.wikidata.org/entity/Q58903467,S/Seefeldner_Oskar_1858_1938
http://www.wikidata.org/entity/Q59099728,P/Petter_Alexander_1832_1905
http://www.wikidata.org/entity/Q59243588,P/Pascher_Johann_1858_1945
http://www.wikidata.org/entity/Q59327482,R/Rabl_Karl_1787_1850
http://www.wikidata.org/entity/Q59489735,P/Pizzighelli_Giuseppe_1849_1912
http://www.wikidata.org/entity/Q59489749,S/Smarzewski_Marcin_1788_1866
http://www.wikidata.org/entity/Q59525521,S/Schalit_Leon_1884_1950
http://www.wikidata.org/entity/Q59528660,F/Farga_Franz_1873_1950
http://www.wikidata.org/entity/Q59529454,B/Broda_Rudolf_1880_1932
http://www.wikidata.org/entity/Q59532089,P/Pappafava_Vladimiro_1850_1927
http://www.wikidata.org/entity/Q59588226,S/Schober_Karl-Johann_1844_1933
http://www.wikidata.org/entity/Q59601555,E/Eberhart_Ernest_1866_1936
http://www.wikidata.org/entity/Q59601682,H/Hinterwaldner_Josef_1833_1922
http://www.wikidata.org/entity/Q59601717,K/Kafka_Johann-Nep_1819_1886
http://www.wikidata.org/entity/Q59601737,K/Kleinhans_Edmund_1870_1934
http://www.wikidata.org/entity/Q59601754,K/Koralt_Franz_1872_1948
http://www.wikidata.org/entity/Q59601759,K/Kracher_Joseph-Mathias_1752_1835
http://www.wikidata.org/entity/Q59601771,K/Krischke_Otto_1886_1949
http://www.wikidata.org/entity/Q59601811,L/Lutti_Vincenzo_1832_1896
http://www.wikidata.org/entity/Q59601827,M/Matijevic_Pavao_1867_1901
http://www.wikidata.org/entity/Q59601871,P/Paasdorfer_Leopold_1856_1905
http://www.wikidata.org/entity/Q59601887,P/Petschnig_Emil_1877_1939
http://www.wikidata.org/entity/Q59601967,S/Sabathil_Rudolf_1875_1942
http://www.wikidata.org/entity/Q59601999,S/Schlier_Johann-Ev_1792_1873
http://www.wikidata.org/entity/Q59601996,S/Schlar_Josef_1861_1922
http://www.wikidata.org/entity/Q59602011,S/Schnellar_Hans_1865_1945
http://www.wikidata.org/entity/Q59636719,L/Lepuschuetz_Johann_1838_1903
http://www.wikidata.org/entity/Q59652487,S/Schreyer_Albert_1869_1945
http://www.wikidata.org/entity/Q59653102,S/Streitmann_Rosa_1857_1937
http://www.wikidata.org/entity/Q59653188,S/Steindler_Olga_1879_1933
http://www.wikidata.org/entity/Q59653289,S/Schroth_Albine_1862_1928
http://www.wikidata.org/entity/Q59653294,S/Speidel-Haeberle_Else_1877_1937
http://www.wikidata.org/entity/Q59653431,M/Maiern_Franz-Ferdinand_1799_1889
http://www.wikidata.org/entity/Q59653309,W/Wahrmund_Auguste_1862_1936
http://www.wikidata.org/entity/Q59653460,S/Salzgeber_Peter_1789_1858
http://www.wikidata.org/entity/Q59661947,S/Stodor_Adam_1871_1944
http://www.wikidata.org/entity/Q60154568,S/Strupi_Simon_1812_1880
http://www.wikidata.org/entity/Q60213121,S/Schumi_Franz_1848_1915
http://www.wikidata.org/entity/Q60214277,S/Schoebel_Johann-Paul_1823_1870
http://www.wikidata.org/entity/Q60220241,S/Schloissnigg_Johann-Nep_1809_1883
http://www.wikidata.org/entity/Q60379702,H/Hock_Stefan_1877_1947
http://www.wikidata.org/entity/Q60440737,R/Rapoc_Fran_1842_1882
http://www.wikidata.org/entity/Q60444917,P/Putick_Viljem_1856_1929
http://www.wikidata.org/entity/Q4462409,T/Trenkwald_Josef-Mathias_1824_1897
http://www.wikidata.org/entity/Q4475006,S/Schneider_Julia_1860_1947
http://www.wikidata.org/entity/Q4497382,H/Herzfeld_Victor_1856_1920
http://www.wikidata.org/entity/Q4522745,S/Schels_Johann-Bapt_1780_1847
http://www.wikidata.org/entity/Q4662552,W/Wise_Aaron_1844_1896
http://www.wikidata.org/entity/Q4684121,S/Storfer_Adolf-Joseph_1888_1944
http://www.wikidata.org/entity/Q4684142,P/Patera_Adolf_1819_1894
http://www.wikidata.org/entity/Q4712384,P/Prepeluh_Albin_1880_1937
http://www.wikidata.org/entity/Q4712372,S/Schoepf_Albin-Franz_1822_1886
http://www.wikidata.org/entity/Q4734234,K/Kalvoda_Alois_1875_1934
http://www.wikidata.org/entity/Q4750420,M/Marovich_Anna_1815_1887
http://www.wikidata.org/entity/Q4755493,K/Kobler_Andreas_1816_1892
http://www.wikidata.org/entity/Q4775639,W/Wolf_Anton-Alojzij_1782_1859
http://www.wikidata.org/entity/Q4775989,S/Schimser_Anton_1791_1836
http://www.wikidata.org/entity/Q4777451,M/Mihalovic_Antun_1868_1949
http://www.wikidata.org/entity/Q4829143,L/Lhota_Antonin_1812_1905
http://www.wikidata.org/entity/Q4953068,P/Petranovic_Bozidar_1809_1874
http://www.wikidata.org/entity/Q5005032,S/Szaszy-Szasz_Bela_1865_1931
http://www.wikidata.org/entity/Q5320242,P/Pazmandy-Szomor-Szomodor_Denes_1816_1856
http://www.wikidata.org/entity/Q5340409,G/Graeffe_Eduard_1833_1916
http://www.wikidata.org/entity/Q5443862,K/Kowarz_Ferdinand_1838_1914
http://www.wikidata.org/entity/Q5484316,N/Nowicki_Franciszek-Henryk_1864_1935
http://www.wikidata.org/entity/Q5492322,L/Lanza_Frano_1808_1892
http://www.wikidata.org/entity/Q5492676,A/Alt_Franz_1824_1914
http://www.wikidata.org/entity/Q5492676,A/Alt_Franz-Seraph_1821_1914
http://www.wikidata.org/entity/Q5625666,L/Lukacs_Gyoergy_1865_1950
http://www.wikidata.org/entity/Q5625600,T/Tornai_Gyula_1861_1928
http://www.wikidata.org/entity/Q5773887,G/Gruntzel_Josef_1866_1934
http://www.wikidata.org/entity/Q5871924,H/Hausegger_Friedrich_1837_1899
http://www.wikidata.org/entity/Q5922546,K/Krebs_Norbert_1876_1947
http://www.wikidata.org/entity/Q5936543,M/Murr_Josef_1864_1932
http://www.wikidata.org/entity/Q5955930,G/Gremblich_Julius_1851_1905
http://www.wikidata.org/entity/Q5984920,M/Meringer_Rudolf_1859_1931
http://www.wikidata.org/entity/Q5995604,M/Mourek_Vaclav-Emanuel_1846_1911
http://www.wikidata.org/entity/Q6048822,P/Pick_Friedrich_1867_1926
http://www.wikidata.org/entity/Q6063348,S/Sarbu_Ion_1865_1922
http://www.wikidata.org/entity/Q6125275,H/Haibel_Jakob_1762_1826
http://www.wikidata.org/entity/Q6169156,S/Schram_Robert-Gustav_1850_1923
http://www.wikidata.org/entity/Q6183020,M/Mileta_Jeronim_1871_1947
http://www.wikidata.org/entity/Q6215598,N/Natterer_Johann-August_1821_1900
http://www.wikidata.org/entity/Q6215956,L/Loewe_Johann-Heinrich_1808_1892
http://www.wikidata.org/entity/Q6226871,V/Volkmann-Volkmar_Wilhelm-Fridolin_1822_1877
http://www.wikidata.org/entity/Q6233836,W/Weber_Ottokar_1860_1927
http://www.wikidata.org/entity/Q6302121,W/Wahrmann_Juda_1791_1868
http://www.wikidata.org/entity/Q6309956,M/Maiereder_Julius_1860_1911
http://www.wikidata.org/entity/Q6310217,L/Leo_Juliusz_1862_1918
http://www.wikidata.org/entity/Q6320510,G/Grzybowski_Jozef_1869_1922
http://www.wikidata.org/entity/Q6321181,S/Somssich-Saard_Jozsef_1864_1941
http://www.wikidata.org/entity/Q6474382,D/Deak-Ebner_Ludwig_1850_1934
http://www.wikidata.org/entity/Q6701642,S_43/Svetec_Luka_1826_1921
http://www.wikidata.org/entity/Q6701642,S/Svetec_Luka_1826_1921
http://www.wikidata.org/entity/Q6762010,K/Koller_Marian_1792_1866
http://www.wikidata.org/entity/Q6846651,T/Tadra_Ferdinand_1844_1910
http://www.wikidata.org/entity/Q7028669,L/Leitgeb_Hubert_1835_1888
http://www.wikidata.org/entity/Q7132206,L/Landriani_Paolo_1757_1839
http://www.wikidata.org/entity/Q7155537,R/Rauch_Pavao_1865_1933
http://www.wikidata.org/entity/Q7264042,S/Somssich_Pal_1811_1888
http://www.wikidata.org/entity/Q7286275,P/Perusek_Rajko_1854_1917
http://www.wikidata.org/entity/Q7377293,R/Raimann_Rudolf_1861_1913
http://www.wikidata.org/entity/Q7510702,T/Taub_Siegfried_1876_1946
http://www.wikidata.org/entity/Q7665294,P/Popovics_Sandor_1862_1935
http://www.wikidata.org/entity/Q7730635,K/Kovacs_Edgar_1849_1912
http://www.wikidata.org/entity/Q7781592,H/Helm_Theodor_1843_1920
http://www.wikidata.org/entity/Q7938797,H/Helfert_Vladimir_1886_1945
http://www.wikidata.org/entity/Q7940806,S/Stepan_Vaclav_1889_1944
http://www.wikidata.org/entity/Q7943578,P/Puchalski_Stanislaus_1867_1931
http://www.wikidata.org/entity/Q8269382,M/Madeyski-Poray_Stanislaw-Jerzy_1841_1910
http://www.wikidata.org/entity/Q8505151,K/Kriegs-Au_Adolf_1819_1884
http://www.wikidata.org/entity/Q8862361,K/Korzeniowski_Jozef_1863_1921
http://www.wikidata.org/entity/Q9001489,S/Sennholz_Gustav_1850_1895
http://www.wikidata.org/entity/Q9147890,S/Serko_Alfred_1879_1938
http://www.wikidata.org/entity/Q9157015,L/Lange_Antoni_1779_1844
http://www.wikidata.org/entity/Q9157704,H/Helcel_Antoni-Zygmunt_1808_1870
http://www.wikidata.org/entity/Q9250426,J/Jelinek_Edmund_1852_1928
http://www.wikidata.org/entity/Q9253343,H/Hannak_Emanuel_1841_1899
http://www.wikidata.org/entity/Q9292414,L/Lipinski_Hipolit_1846_1884
http://www.wikidata.org/entity/Q9342861,P/Potoczek_Stanislaw_1849_1919
http://www.wikidata.org/entity/Q9343256,T/Tolloczko_Stanislaw-Karol_1868_1935
http://www.wikidata.org/entity/Q9344873,B/Bernheimer_Stephan_1861_1918
http://www.wikidata.org/entity/Q9354730,P/Pilat_Tadeusz_1844_1923
http://www.wikidata.org/entity/Q9356736,B/Ballaban_Karol_1866_1946
http://www.wikidata.org/entity/Q9382314,S/Struszkiewicz_Wladyslaw_1846_1919
http://www.wikidata.org/entity/Q9382341,S/Szymonowicz_Wladyslaw_1869_1939
http://www.wikidata.org/entity/Q9393103,S/Sarnecki_Zygmunt_1837_1922
http://www.wikidata.org/entity/Q10281131,K/Krumholz_Ferdinand_1810_1878
http://www.wikidata.org/entity/Q10505061,L/Lorinser_Gisela_1856_1899
http://www.wikidata.org/entity/Q10547966,S/Smycka_Jan_1855_1927
http://www.wikidata.org/entity/Q10767938,H/Heinrich_Albin_1785_1864
http://www.wikidata.org/entity/Q10771333,P/Petrino_Alexander_1824_1899
http://www.wikidata.org/entity/Q10779226,B/Beer_Alois_1840_1916
http://www.wikidata.org/entity/Q10853893,H/Hudecek_Antonin_1872_1941
http://www.wikidata.org/entity/Q10854243,N/Nemcic-Gostovinski_Antun_1816_1849
http://www.wikidata.org/entity/Q10856792,K/Kusy_Wolfgang_1842_1886
http://www.wikidata.org/entity/Q11048500,S/Stodola_Emil_1862_1945
http://www.wikidata.org/entity/Q11171296,R/Ryzner_Cenek_1845_1923
http://www.wikidata.org/entity/Q11218065,E/Eiselt_Jan-Bohumil_1831_1908
http://www.wikidata.org/entity/Q11220061,D/Dlabacz_Gottfried-Johann_1758_1820
http://www.wikidata.org/entity/Q11717509,G/Galicz_Jan_1874_1939
http://www.wikidata.org/entity/Q11730188,F/Flach_Jozef_1873_1944
http://www.wikidata.org/entity/Q11754202,H/Halban_Leo_1838_1897
http://www.wikidata.org/entity/Q60444654,S/Stauffer_Josef_1817_1894
http://www.wikidata.org/entity/Q60481786,S/Singer_Wilhelm_1847_1917
http://www.wikidata.org/entity/Q60495831,P/Povoden_Simon_1753_1841
http://www.wikidata.org/entity/Q60496426,S/Sallmayer_Hermann-Karl_1823_1886
http://www.wikidata.org/entity/Q60499569,P/Plenciz_Leopold_1749_1830
http://www.wikidata.org/entity/Q60578476,M/Milic_Jozef-Rudolf_1817_1888
http://www.wikidata.org/entity/Q60623093,A/Attlmayer_Richard-Isidor_1831_1910
http://www.wikidata.org/entity/Q60623124,B/Basaricek_Stefan_1848_1918
http://www.wikidata.org/entity/Q60623132,B/Bayer_Josef-August_1821_1864
http://www.wikidata.org/entity/Q60623139,B/Benak_Franz_1838_1919
http://www.wikidata.org/entity/Q60623151,B/Berlepsch_Franz_1875_1914
http://www.wikidata.org/entity/Q60623148,B/Bergleitner_Johann_1774_1843
http://www.wikidata.org/entity/Q60623163,B/Berzeviczy-Berzevicze-Kakas-Lomnitz_Albert_1870_1922
http://www.wikidata.org/entity/Q60623174,B/Binder-Falbusch_Wilhelm_1779_1850
http://www.wikidata.org/entity/Q60623182,B/Birk_Ernst_1810_1891
http://www.wikidata.org/entity/Q60623186,B/Biro_Josef_1858_1925
http://www.wikidata.org/entity/Q60623211,B/Bockenheimer-Bockenheim_Franz_1856_1937
http://www.wikidata.org/entity/Q60623248,B/Brunsmid_Josef_1858_1929
http://www.wikidata.org/entity/Q60623254,B/Buchowiecki_Josef_1839_1911
http://www.wikidata.org/entity/Q60623287,C/Chmelarz_Eduard_1847_1900
http://www.wikidata.org/entity/Q60623318,D/Dalberg_Friedrich_1863_1914
http://www.wikidata.org/entity/Q60623346,D/Decsey_Alexander_1854_1911
http://www.wikidata.org/entity/Q60623357,D/Delhaes_Istvan_1848_1901
http://www.wikidata.org/entity/Q60623390,D/Drbal_Mathias-Amos_1829_1885
http://www.wikidata.org/entity/Q60623505,E/Enk-Burg_Karl-Maria_1808_1885
http://www.wikidata.org/entity/Q60623517,E/Eyrl-Waldgries-Liebenaich_Georg_1849_1942
http://www.wikidata.org/entity/Q60623520,F/Faller_Nikola_1862_1938
http://www.wikidata.org/entity/Q60623524,F/Feigel_Longin_1845_1893
http://www.wikidata.org/entity/Q60623532,F/Festerburg_Gerard-Edward_1843_1914
http://www.wikidata.org/entity/Q60623539,F/Firtsch_Georg_1860_1914
http://www.wikidata.org/entity/Q60623547,F/Formanek_Jaroslav_1864_1936
http://www.wikidata.org/entity/Q60623548,F/Forster_Adolf-Emanuel_1868_1939
http://www.wikidata.org/entity/Q60623552,F/Franck_Carl-Heinrich_1849_1926
http://www.wikidata.org/entity/Q60623557,F/Frankl-Gruen_Adolf_1847_1916
http://www.wikidata.org/entity/Q60623563,F/Freudenreich_Dragutin_1862_1937
http://www.wikidata.org/entity/Q60623571,F/Fries-Skene_Alfred_1870_1947
http://www.wikidata.org/entity/Q60623590,G/Gams_Eduard_1874_1904
http://www.wikidata.org/entity/Q60623591,G/Ganghofner_Friedrich_1844_1918
http://www.wikidata.org/entity/Q60623592,G/Ganser_Anton_1835_1906
http://www.wikidata.org/entity/Q60623605,G/Gaunersdorfer_Johann_1853_1914
http://www.wikidata.org/entity/Q60623610,G/Gelber_Adolf_1856_1923
http://www.wikidata.org/entity/Q60623611,G/Gelbhaus_Sigmund-Josua-Samuel_1850_1928
http://www.wikidata.org/entity/Q60623623,G/Gerstel-Ucken_Gustav_1839_1915
http://www.wikidata.org/entity/Q60623627,G/Gerster_Thomas_1869_1940
http://www.wikidata.org/entity/Q60623625,G/Gerster_Gerold_1865_1948
http://www.wikidata.org/entity/Q60623634,G/Ghyczy_Paul_1871_1940
http://www.wikidata.org/entity/Q60623632,G/Geyer_August-Johann_1831_1885
http://www.wikidata.org/entity/Q60623636,G/Giovanelli-Gerstburg-Hoertenberg_Gottfried_1859_1929
http://www.wikidata.org/entity/Q60623649,G/Goerner_Karl_1858_1924
http://www.wikidata.org/entity/Q60623659,G/Graenzer_Josef_1857_1934
http://www.wikidata.org/entity/Q60623670,G/Greinz_Christian_1863_1937
http://www.wikidata.org/entity/Q60623689,G/Groeger_Max_1857_1939
http://www.wikidata.org/entity/Q60623692,G/Grolig_Moriz_1873_1949
http://www.wikidata.org/entity/Q60623699,G/Gruber_Alois_1824_1896
http://www.wikidata.org/entity/Q60623696,G/Grosz_Karl_1838_1916
http://www.wikidata.org/entity/Q60623704,G/Gruendorf_Karl_1830_1906
http://www.wikidata.org/entity/Q60623710,G/Gubin_Richard_1870_1940
http://www.wikidata.org/entity/Q60623709,G/Gstrein_Alois_1869_1945
http://www.wikidata.org/entity/Q60623740,H/Hagin_Heinrich_1875_1925
http://www.wikidata.org/entity/Q60623745,H/Hajek_Salomon_1845_1900
http://www.wikidata.org/entity/Q60623752,H/Hammerschlag_Albert_1863_1935
http://www.wikidata.org/entity/Q60623771,H/Hartl_Wenzel_1830_1895
http://www.wikidata.org/entity/Q60623775,H/Hatvany-Deutsch_Josef_1858_1913
http://www.wikidata.org/entity/Q60623782,H/Havlicek_Hans_1891_1949
http://www.wikidata.org/entity/Q60623800,H/Helfenstein_Alois_1875_1927
http://www.wikidata.org/entity/Q60623810,H/Hernler_Franz_1897_1941
http://www.wikidata.org/entity/Q60623809,H/Heric_Matija_1855_1927
http://www.wikidata.org/entity/Q60623814,H/Herrnheiser_Isidor_1861_1902
http://www.wikidata.org/entity/Q60623815,H/Hertle_Josef_1871_1931
http://www.wikidata.org/entity/Q60623816,H/Herz-Rodenau_Johann-Jakob_1809_1873
http://www.wikidata.org/entity/Q60623852,H/Hilzer_Peter-Ignatz_1846_1907
http://www.wikidata.org/entity/Q60623860,H/Hinterleithner_Josef_1874_1937
http://www.wikidata.org/entity/Q60623877,H/Hoefer_Mathias_1754_1826
http://www.wikidata.org/entity/Q60623881,H/Hoenig-Greil_Auguste_1869_1950
http://www.wikidata.org/entity/Q60623886,H/Hoerhager_Josef_1858_1917
http://www.wikidata.org/entity/Q60623913,H/Hopfgartner_Karl_1868_1921
http://www.wikidata.org/entity/Q60623922,H/Horschinek_Anton_1835_1913
http://www.wikidata.org/entity/Q60623927,H/Horvat_Karlo_1874_1920
http://www.wikidata.org/entity/Q60623932,H/Hranilovic-Cvetasin_Hinko_1860_1922
http://www.wikidata.org/entity/Q60623948,H/Hupfer_Karl_1862_1935
http://www.wikidata.org/entity/Q60627886,K/Kuralt_Franjo_1847_1921
http://www.wikidata.org/entity/Q60631351,S/Stoeger_Carl_1870_1949
http://www.wikidata.org/entity/Q60673574,P/Popper-Podhragy_Leopold_1821_1886
http://www.wikidata.org/entity/Q60756637,G/Germonik_Ludwig_1823_1909
http://www.wikidata.org/entity/Q60814951,I/Iellico_Giuseppe_1855_1915
http://www.wikidata.org/entity/Q60814977,I/Inthal_Kaspar_1845_1928
http://www.wikidata.org/entity/Q60814991,I/Isser-Gaudententhurn_Max_1851_1928
http://www.wikidata.org/entity/Q60815000,I/Ivancan_Ljudevit_1853_1935
http://www.wikidata.org/entity/Q60815028,J/Jakitsch_Richard_1872_1931
http://www.wikidata.org/entity/Q60815063,J/Januschke_Johann_1853_1924
http://www.wikidata.org/entity/Q60815071,J/Jara_Johann_1900_1927
http://www.wikidata.org/entity/Q60815095,J/Jax_Johann_1842_1937
http://www.wikidata.org/entity/Q60815132,J/Jessen_Asmus-Christian_1835_1924
http://www.wikidata.org/entity/Q60815166,J/Jonak-Freyenwald_Gustav_1841_1908
http://www.wikidata.org/entity/Q60815199,J/Juffinger_Michael_1872_1948
http://www.wikidata.org/entity/Q60815211,J/Jungbauer_Raimund_1876_1942
http://www.wikidata.org/entity/Q60815227,K/Kachler_Josef_1847_1890
http://www.wikidata.org/entity/Q60815317,K/Kappel-Savenau_Karl-Maria_1837_1916
http://www.wikidata.org/entity/Q60843250,G/Gries_Johann-Ev_1808_1855
http://www.wikidata.org/entity/Q60844326,J/Just_Karl_1808_1861
http://www.wikidata.org/entity/Q18915470,T/Tumova_Marie_1866_1925
http://www.wikidata.org/entity/Q18916941,S/Schaffgotsch_Mechthild-Maria-Vom-Armen-Kinde-Jesus_1857_1919
http://www.wikidata.org/entity/Q18977500,S_42/Suessmann_Hermann_1851_1906
http://www.wikidata.org/entity/Q19196107,G/Gross_Ferdinand_1848_1900
http://www.wikidata.org/entity/Q19196129,K/Khull-Kholwald_Ferdinand_1854_1942
http://www.wikidata.org/entity/Q19197410,S/Schuller_Friedrich_1857_1909
http://www.wikidata.org/entity/Q19197559,S/Seemann_Friedrich_1884_1914
http://www.wikidata.org/entity/Q19206220,K/Kraljevic_Benedikt_1765_1862
http://www.wikidata.org/entity/Q19223837,L/Lindner_Pirmin_1848_1912
http://www.wikidata.org/entity/Q19231180,K/Kostersitz_Ubald_1828_1902
http://www.wikidata.org/entity/Q19279026,M/Merkel_Rudolf_1870_1944
http://www.wikidata.org/entity/Q19279273,K/Kittl_Ernst_1854_1913
http://www.wikidata.org/entity/Q19286853,H/Hoefel_Johann-Nepomuk_1788_1864
http://www.wikidata.org/entity/Q19310929,P/Puercker-Puerkhain_Vinzenz_1820_1901
http://www.wikidata.org/entity/Q19403210,S/Szerdahelyi_Jozsef_1804_1851
http://www.wikidata.org/entity/Q19601950,S/Schwarzenberg_Johann-Ii_1860_1938
http://www.wikidata.org/entity/Q19602764,S/Seidan_Thomas_1830_1890
http://www.wikidata.org/entity/Q19609752,P/Plaichinger_Mathilde_1868_1939
http://www.wikidata.org/entity/Q19663387,N/Neurath_Wilhelm_1840_1901
http://www.wikidata.org/entity/Q19719476,B/Brlic_Andrija-Torkvat_1826_1868
http://www.wikidata.org/entity/Q19772325,G/Groh_Vladimir_1895_1941
http://www.wikidata.org/entity/Q19832475,K/Koch_Heinrich_1781_1861
http://www.wikidata.org/entity/Q19843296,R/Reinhold_Franz_1816_1893
http://www.wikidata.org/entity/Q19936132,P/Puc_Dinko_1879_1945
http://www.wikidata.org/entity/Q19950612,S/Schott_Heinrich_1759_1819
http://www.wikidata.org/entity/Q19971361,P/Penecke_Karl-Alfons_1858_1944
http://www.wikidata.org/entity/Q19991859,L/Lackner_Hans_1876_1930
http://www.wikidata.org/entity/Q19999103,T/Teyber_Elisabeth_1744_1816
http://www.wikidata.org/entity/Q20028195,A/Angerer_Eduard_1816_1898
http://www.wikidata.org/entity/Q20056985,M/Melzer_Anton_1839_1916
http://www.wikidata.org/entity/Q20057001,P/Plankensteiner_Arnold_1824_1878
http://www.wikidata.org/entity/Q20089213,A/Alton_Johann-Baptist_1845_1900
http://www.wikidata.org/entity/Q20100909,L/Lichard_Milan_1853_1935
http://www.wikidata.org/entity/Q20172227,H/Haeusle_Joseph_1860_1939
http://www.wikidata.org/entity/Q20191233,R/Rotenstreich_Ephraim-Fischel_1882_1938
http://www.wikidata.org/entity/Q20354301,M/Moser_Maria-Anna_1756_1838
http://www.wikidata.org/entity/Q20436865,O/Ormis_Samuel_1824_1875
http://www.wikidata.org/entity/Q20478300,S/Szathmary-Laczkoczy_Lujza_1818_1893
http://www.wikidata.org/entity/Q20479469,K/Kerpely-Krassai_Anton_1866_1917
http://www.wikidata.org/entity/Q20524656,T/Terpinc_Fidelis_1799_1875
http://www.wikidata.org/entity/Q20664511,S/Saar_Karl_1797_1853
